p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,cell_type,comparison
1.36223340590818e-308,-1.51243407553248,0.334,0.763,1.03029760197213e-304,MICOS10,Interstitial_Macrophage,unin_hto_vs_unin3
4.46176664261844e-308,-0.618081322275695,0.951,0.997,9.20507076038609e-304,HLA-DQB1,Interstitial_Macrophage,unin_hto_vs_unin3
9.27462536928402e-307,-1.39020770376072,0.378,0.805,1.91344795993699e-302,C20orf27,Interstitial_Macrophage,unin_hto_vs_unin3
5.22454900994223e-306,0.96613052876724,0.914,0.91,1.07787670624118e-301,RAC1,Interstitial_Macrophage,unin_hto_vs_unin3
1.36877683043797e-300,-0.956363918307344,0.687,0.945,2.82392347887657e-296,COX7A2,Interstitial_Macrophage,unin_hto_vs_unin3
1.68936085334985e-299,-0.475492339879585,0.973,0.995,3.48532037654608e-295,ATP5F1E,Interstitial_Macrophage,unin_hto_vs_unin3
4.76215917909341e-298,-0.949774652936718,0.691,0.945,9.82481060238763e-294,COX6C,Interstitial_Macrophage,unin_hto_vs_unin3
1.52774028676997e-296,-1.12132134719278,0.547,0.898,3.15188098563513e-292,ATP5MF,Interstitial_Macrophage,unin_hto_vs_unin3
4.31146036129644e-295,8.09252979187313,0.332,0.005,8.89497387139068e-291,HP,Interstitial_Macrophage,unin_hto_vs_unin3
1.52341379705357e-292,1.11772171650372,0.973,0.955,3.14295500470123e-288,SLC11A1,Interstitial_Macrophage,unin_hto_vs_unin3
2.05243710427819e-290,0.886127577985646,0.966,0.981,4.23438298983634e-286,RPS4X,Interstitial_Macrophage,unin_hto_vs_unin3
3.46231512554214e-290,0.529450140944426,0.986,0.994,7.143102335506e-286,HLA-C,Interstitial_Macrophage,unin_hto_vs_unin3
2.04079285854238e-280,-0.866689152885944,0.745,0.963,4.21035974645879e-276,CALM2,Interstitial_Macrophage,unin_hto_vs_unin3
1.76895169410576e-276,2.84393508759353,0.544,0.186,3.64952424010959e-272,EHBP1L1,Interstitial_Macrophage,unin_hto_vs_unin3
1.98476344245424e-271,-0.3983747126417,0.999,1,4.09476545812735e-267,B2M,Interstitial_Macrophage,unin_hto_vs_unin3
3.34922383488378e-271,-0.551618175547452,0.982,1,6.90978369374873e-267,S100A4,Interstitial_Macrophage,unin_hto_vs_unin3
2.66770945265062e-270,-0.950327572054436,0.659,0.929,5.5037513717635e-266,ATP5MPL,Interstitial_Macrophage,unin_hto_vs_unin3
2.71387817081619e-267,-0.799293704250303,0.787,0.97,5.59900205421089e-263,DYNLL1,Interstitial_Macrophage,unin_hto_vs_unin3
1.03214764528784e-265,-1.36572144222411,0.344,0.751,2.12942380699335e-261,NDUFB8,Interstitial_Macrophage,unin_hto_vs_unin3
1.23396791484399e-265,-0.79077379615916,0.772,0.964,2.54579920511464e-261,GMFG,Interstitial_Macrophage,unin_hto_vs_unin3
7.62326007663129e-262,-1.93170575036608,0.178,0.575,1.5727547864098e-257,C8B,Interstitial_Macrophage,unin_hto_vs_unin3
1.49086815868767e-260,-0.783324986045225,0.766,0.961,3.07581009818853e-256,UBL5,Interstitial_Macrophage,unin_hto_vs_unin3
2.70799272112493e-259,-0.421337407372827,0.982,0.998,5.58685978295285e-255,OAZ1,Interstitial_Macrophage,unin_hto_vs_unin3
9.49721860754583e-259,-1.08582272622915,0.537,0.873,1.95937117092278e-254,VPS29,Interstitial_Macrophage,unin_hto_vs_unin3
1.48728394915895e-256,-1.01010037030637,0.582,0.904,3.06841551550982e-252,BLOC1S1,Interstitial_Macrophage,unin_hto_vs_unin3
5.09832539318811e-255,1.053374641753,0.997,0.991,1.05183551186864e-250,MT-ND2,Interstitial_Macrophage,unin_hto_vs_unin3
8.84597049429512e-253,1.21793188697458,0.861,0.768,1.82501217267803e-248,SRRM2,Interstitial_Macrophage,unin_hto_vs_unin3
1.12729443728903e-252,-0.600166832137408,0.918,0.992,2.32572115357101e-248,ALDH2,Interstitial_Macrophage,unin_hto_vs_unin3
6.08087270941328e-251,-0.787780913200005,0.772,0.964,1.25454484867905e-246,FABP5,Interstitial_Macrophage,unin_hto_vs_unin3
1.07443081018126e-249,1.69081519369196,0.707,0.489,2.21665820448495e-245,ATP5F1D,Interstitial_Macrophage,unin_hto_vs_unin3
2.44145927132932e-247,-0.97431266086182,0.59,0.897,5.03697462267953e-243,SKP1,Interstitial_Macrophage,unin_hto_vs_unin3
4.92176683278638e-241,-0.972507325206961,0.561,0.898,1.01540971527216e-236,PSMB1,Interstitial_Macrophage,unin_hto_vs_unin3
7.43407765522973e-239,-0.584739564365638,0.916,0.993,1.53372456105044e-234,RPS27,Interstitial_Macrophage,unin_hto_vs_unin3
2.86719315662391e-238,-0.864502711988707,0.7,0.945,5.9153062014308e-234,DBI,Interstitial_Macrophage,unin_hto_vs_unin3
2.66068344947863e-237,-0.712093981763835,0.799,0.968,5.48925602461936e-233,NDUFB2,Interstitial_Macrophage,unin_hto_vs_unin3
1.57926705499063e-235,1.09383070615905,0.942,0.909,3.25818586115118e-231,RETN,Interstitial_Macrophage,unin_hto_vs_unin3
1.78745771478651e-234,-9.26609122557945,0,0.263,3.68770401137605e-230,DDX3Y,Interstitial_Macrophage,unin_hto_vs_unin3
6.50191524354191e-234,-0.731305049924218,0.803,0.971,1.34141013389513e-229,GAPDH,Interstitial_Macrophage,unin_hto_vs_unin3
6.5361573990773e-234,1.02813578701921,0.874,0.847,1.34847463300364e-229,LAMP1,Interstitial_Macrophage,unin_hto_vs_unin3
6.56106745638025e-234,-1.04979159771935,0.508,0.85,1.35361382692581e-229,NDUFV2,Interstitial_Macrophage,unin_hto_vs_unin3
1.15899879613241e-231,-0.651834844971786,0.844,0.98,2.39113041630078e-227,CLIC1,Interstitial_Macrophage,unin_hto_vs_unin3
1.77457051554838e-231,0.782549021994709,0.985,0.988,3.66111643062786e-227,HLA-A,Interstitial_Macrophage,unin_hto_vs_unin3
5.33001270081307e-230,-2.03436072877929,0.068,0.403,1.09963492030474e-225,PON2,Interstitial_Macrophage,unin_hto_vs_unin3
4.00909541878887e-229,-0.815838074534717,0.797,0.973,8.27116475850332e-225,CFD,Interstitial_Macrophage,unin_hto_vs_unin3
7.35738202173501e-229,0.907327239427915,0.988,0.977,1.51790148490415e-224,MT-ND5,Interstitial_Macrophage,unin_hto_vs_unin3
1.02850918901736e-227,-0.463232183070427,0.965,0.997,2.12191730786171e-223,TYROBP,Interstitial_Macrophage,unin_hto_vs_unin3
9.51524779829003e-225,-1.11334177654813,0.445,0.805,1.96309077326522e-220,NDUFB4,Interstitial_Macrophage,unin_hto_vs_unin3
2.75339256355459e-224,-0.702274178272791,0.888,0.985,5.68052419786948e-220,FBP1,Interstitial_Macrophage,unin_hto_vs_unin3
6.57213808047451e-224,0.620747006520182,0.999,0.999,1.3558978073827e-219,CTSD,Interstitial_Macrophage,unin_hto_vs_unin3
2.2881484465385e-223,-0.898042714084747,0.612,0.901,4.72067906005357e-219,SEC61B,Interstitial_Macrophage,unin_hto_vs_unin3
8.23971955154519e-223,-1.10218887105383,0.426,0.791,1.69993654067929e-218,SSBP1,Interstitial_Macrophage,unin_hto_vs_unin3
1.55846885069311e-219,-0.359705493815447,0.993,0.999,3.21527708586496e-215,HLA-DRB1,Interstitial_Macrophage,unin_hto_vs_unin3
1.2489935977597e-216,-0.598563686264206,0.871,0.981,2.57679869153804e-212,PSMA7,Interstitial_Macrophage,unin_hto_vs_unin3
2.45552176216742e-215,-0.876784687115699,0.602,0.902,5.0659869475276e-211,PARK7,Interstitial_Macrophage,unin_hto_vs_unin3
3.64848604167642e-215,2.57614093979589,0.461,0.151,7.52719155258263e-211,ANTKMT,Interstitial_Macrophage,unin_hto_vs_unin3
6.03378774648814e-215,0.581818942807348,0.98,0.991,1.24483074997797e-210,CD81,Interstitial_Macrophage,unin_hto_vs_unin3
9.5852764617846e-215,-1.15413641471709,0.38,0.755,1.97753838683078e-210,NDUFC2,Interstitial_Macrophage,unin_hto_vs_unin3
3.64784847308801e-214,-0.942796999030162,0.537,0.858,7.52587618482787e-210,UQCR11,Interstitial_Macrophage,unin_hto_vs_unin3
1.81715794962654e-213,0.839583911139577,0.898,0.913,3.74897856587452e-209,BRI3,Interstitial_Macrophage,unin_hto_vs_unin3
1.38149339538331e-212,-0.848248607366651,0.627,0.922,2.85015902401531e-208,PDLIM1,Interstitial_Macrophage,unin_hto_vs_unin3
1.10406450344989e-206,-0.855050073336818,0.62,0.899,2.27779547706747e-202,ATP5MD,Interstitial_Macrophage,unin_hto_vs_unin3
1.35687569139624e-206,0.577869370227028,0.992,0.999,2.79937023891959e-202,RPL13,Interstitial_Macrophage,unin_hto_vs_unin3
3.80090207708161e-206,-0.377594375407051,0.996,1,7.84164107522707e-202,HLA-DRA,Interstitial_Macrophage,unin_hto_vs_unin3
1.36990371145137e-203,-1.06054863951071,0.433,0.778,2.82624834709531e-199,SNRPG,Interstitial_Macrophage,unin_hto_vs_unin3
1.28878536174185e-202,-1.12453548539961,0.376,0.74,2.65889307980961e-198,ATP5PO,Interstitial_Macrophage,unin_hto_vs_unin3
4.75384558923189e-201,-1.00846291801732,0.465,0.82,9.80765883514432e-197,RAC2,Interstitial_Macrophage,unin_hto_vs_unin3
2.01161962949137e-200,-1.05266869655871,0.635,0.909,4.15017245760365e-196,S100A8,Interstitial_Macrophage,unin_hto_vs_unin3
4.98196204833926e-198,-0.677196159654926,0.795,0.971,1.02782859019287e-193,ANXA1,Interstitial_Macrophage,unin_hto_vs_unin3
1.09057454623191e-196,-1.09674822450286,0.39,0.747,2.24996434633105e-192,SLIRP,Interstitial_Macrophage,unin_hto_vs_unin3
1.24344817663854e-196,-0.642234432593155,0.796,0.971,2.56535793322298e-192,RPL26,Interstitial_Macrophage,unin_hto_vs_unin3
2.20610769271708e-194,-0.830505170167762,0.616,0.896,4.5514207808446e-190,SAP18,Interstitial_Macrophage,unin_hto_vs_unin3
9.48616412580967e-193,0.784757363921826,0.999,0.999,1.95709052079579e-188,MT-ND4,Interstitial_Macrophage,unin_hto_vs_unin3
9.58893838147194e-192,-0.870484300188237,0.537,0.863,1.97829387748148e-187,PSMB3,Interstitial_Macrophage,unin_hto_vs_unin3
6.71615765114765e-190,-0.917348491833284,0.501,0.825,1.38561048500827e-185,NDUFB1,Interstitial_Macrophage,unin_hto_vs_unin3
3.02171525064539e-187,-0.795020263000837,0.664,0.917,6.23410073360651e-183,SNX2,Interstitial_Macrophage,unin_hto_vs_unin3
4.12801879523735e-187,-1.03206027554271,0.414,0.763,8.51651557645418e-183,DYNLRB1,Interstitial_Macrophage,unin_hto_vs_unin3
6.69064674850733e-186,-0.881061079426163,0.546,0.861,1.38034733068455e-181,SPCS1,Interstitial_Macrophage,unin_hto_vs_unin3
1.12576763627654e-184,-0.699389762967268,0.708,0.938,2.32257121040213e-180,NDUFA1,Interstitial_Macrophage,unin_hto_vs_unin3
1.4220808951798e-184,-1.18881885470183,0.308,0.662,2.93389509484545e-180,PSMA5,Interstitial_Macrophage,unin_hto_vs_unin3
6.35056084315038e-182,2.43438094163243,0.411,0.127,1.31018420755036e-177,ANPEP,Interstitial_Macrophage,unin_hto_vs_unin3
7.3196809391761e-180,-1.09597515031667,0.359,0.708,1.51012337456142e-175,CNIH4,Interstitial_Macrophage,unin_hto_vs_unin3
1.38441896793801e-178,-0.907315265642129,0.489,0.82,2.85619477275291e-174,BLVRA,Interstitial_Macrophage,unin_hto_vs_unin3
2.68732731897446e-178,2.53617076911207,0.382,0.107,5.54422499177621e-174,NRP2,Interstitial_Macrophage,unin_hto_vs_unin3
4.72145545555563e-177,-0.739656662484022,0.664,0.918,9.74083475035682e-173,NEDD8,Interstitial_Macrophage,unin_hto_vs_unin3
2.28446829087335e-176,-0.485162048823064,0.91,0.991,4.7130865309008e-172,H3F3A,Interstitial_Macrophage,unin_hto_vs_unin3
5.99815723164676e-175,-0.738972783433302,0.652,0.912,1.23747981846104e-170,ARL6IP5,Interstitial_Macrophage,unin_hto_vs_unin3
1.38204815557229e-174,-1.00721893735272,0.39,0.741,2.85130354976118e-170,ATP5F1C,Interstitial_Macrophage,unin_hto_vs_unin3
1.9856676548795e-174,-9.97584899553585,0,0.201,4.09663093878189e-170,USP9Y,Interstitial_Macrophage,unin_hto_vs_unin3
6.08961580663006e-174,-0.649055667166818,0.756,0.957,1.25634863706585e-169,UQCR10,Interstitial_Macrophage,unin_hto_vs_unin3
1.82390880614794e-172,-0.488346990406564,0.918,0.99,3.76290625796381e-168,PFN1,Interstitial_Macrophage,unin_hto_vs_unin3
2.89456579231105e-171,-0.607468309784872,0.818,0.968,5.97177868611692e-167,PYCARD,Interstitial_Macrophage,unin_hto_vs_unin3
3.68794607201734e-170,-0.707607598932351,0.693,0.935,7.60860154117897e-166,HINT1,Interstitial_Macrophage,unin_hto_vs_unin3
4.90369442644172e-170,-0.484422570554842,0.905,0.988,1.01168119711919e-165,ARPC2,Interstitial_Macrophage,unin_hto_vs_unin3
1.18803579972787e-168,-0.558934714333145,0.832,0.97,2.45103665841858e-164,ATP6V0E1,Interstitial_Macrophage,unin_hto_vs_unin3
3.15953751764392e-168,0.780259733369245,0.894,0.898,6.51844185265118e-164,LGALS1,Interstitial_Macrophage,unin_hto_vs_unin3
5.04731986156737e-168,-1.20819253250614,0.268,0.606,1.04131256063996e-163,NDUFA12,Interstitial_Macrophage,unin_hto_vs_unin3
8.47820987903804e-168,-1.02327043191098,0.371,0.712,1.74913948014434e-163,SRI,Interstitial_Macrophage,unin_hto_vs_unin3
1.15973512976547e-167,-0.55203755840709,0.829,0.98,2.39264954621915e-163,RPS15A,Interstitial_Macrophage,unin_hto_vs_unin3
9.92407108710452e-167,-0.708655462718634,0.687,0.93,2.04743510598053e-162,SH3BGRL,Interstitial_Macrophage,unin_hto_vs_unin3
7.44945896576233e-166,-0.881417962088142,0.468,0.801,1.53689787922643e-161,PSMD8,Interstitial_Macrophage,unin_hto_vs_unin3
5.20075991847561e-164,-0.481650814802187,0.894,0.982,1.0729687787807e-159,ANXA5,Interstitial_Macrophage,unin_hto_vs_unin3
6.58442480041854e-164,2.55940465958747,0.384,0.124,1.35843268057435e-159,SPARC,Interstitial_Macrophage,unin_hto_vs_unin3
3.01150393851474e-162,-0.9310735105636,0.351,0.697,6.21303377554976e-158,NDUFA11,Interstitial_Macrophage,unin_hto_vs_unin3
5.03886012824758e-162,1.47897042639636,0.752,0.683,1.03956723305876e-157,SCD,Interstitial_Macrophage,unin_hto_vs_unin3
2.39859332663726e-161,1.47340348246829,0.632,0.407,4.94853789218533e-157,LSP1,Interstitial_Macrophage,unin_hto_vs_unin3
4.49522914417321e-161,-1.25720727688079,0.21,0.537,9.27410724734374e-157,MRPL40,Interstitial_Macrophage,unin_hto_vs_unin3
1.59460007532892e-159,7.7231574432949,0.195,0.003,3.28981941541109e-155,CHIT1,Interstitial_Macrophage,unin_hto_vs_unin3
5.52099057149744e-159,-0.371687365925281,0.99,0.999,1.13903556480564e-154,APOC1,Interstitial_Macrophage,unin_hto_vs_unin3
9.9016324476136e-159,-0.740290141511453,0.6,0.882,2.04280579026716e-154,FKBP1A,Interstitial_Macrophage,unin_hto_vs_unin3
9.64488029662285e-158,-0.492522451811106,0.881,0.981,1.98983525399626e-153,ELOB,Interstitial_Macrophage,unin_hto_vs_unin3
4.20493348576825e-156,-0.867852901159225,0.477,0.793,8.67519827448847e-152,HSPE1,Interstitial_Macrophage,unin_hto_vs_unin3
4.54394565081641e-156,-0.890537217976952,0.406,0.739,9.37461427219933e-152,RPS10,Interstitial_Macrophage,unin_hto_vs_unin3
2.95838331757713e-155,-0.848692904437448,0.487,0.8,6.10344062249338e-151,NDUFAB1,Interstitial_Macrophage,unin_hto_vs_unin3
3.84611600065093e-155,-0.777113357963246,0.68,0.923,7.93492192094294e-151,RPS27L,Interstitial_Macrophage,unin_hto_vs_unin3
8.29744289730924e-155,-0.916278957400565,0.547,0.828,1.71184544414387e-150,CD163,Interstitial_Macrophage,unin_hto_vs_unin3
1.87676168628759e-154,-0.652786732296521,0.707,0.931,3.87194703497993e-150,RNH1,Interstitial_Macrophage,unin_hto_vs_unin3
9.09007051583955e-154,-0.812902929455186,0.52,0.829,1.87537244812286e-149,ATP5PD,Interstitial_Macrophage,unin_hto_vs_unin3
1.44401479984577e-153,-0.827393037030942,0.522,0.82,2.97914693356181e-149,PSMB8,Interstitial_Macrophage,unin_hto_vs_unin3
5.28601713387789e-151,-0.429812810434679,0.907,0.985,1.09055819489035e-146,RPL21,Interstitial_Macrophage,unin_hto_vs_unin3
2.80743935874297e-149,-0.977133258044321,0.381,0.701,5.79202814102263e-145,NDUFA3,Interstitial_Macrophage,unin_hto_vs_unin3
4.16561964927126e-149,-4.26019917580309,0.011,0.201,8.59408989841153e-145,ALDH1A2,Interstitial_Macrophage,unin_hto_vs_unin3
5.03924875931729e-149,-0.788279172986937,0.521,0.833,1.03964741153475e-144,TXNDC17,Interstitial_Macrophage,unin_hto_vs_unin3
5.45507684020665e-149,-0.519735801341824,0.817,0.974,1.12543690290303e-144,RPL27,Interstitial_Macrophage,unin_hto_vs_unin3
7.32137092414119e-147,-0.480504865026749,0.892,0.985,1.51047203535957e-142,TAGLN2,Interstitial_Macrophage,unin_hto_vs_unin3
2.31506899627667e-146,-0.815265109010173,0.498,0.806,4.7762188462184e-142,SUB1,Interstitial_Macrophage,unin_hto_vs_unin3
3.49695827759153e-146,-0.925160416517864,0.391,0.72,7.21457462249908e-142,BID,Interstitial_Macrophage,unin_hto_vs_unin3
3.69263539467713e-146,-1.45010757573879,0.118,0.395,7.61827608275839e-142,APP,Interstitial_Macrophage,unin_hto_vs_unin3
1.32965626421622e-144,-0.962468654227384,0.368,0.692,2.74321383870448e-140,NAA20,Interstitial_Macrophage,unin_hto_vs_unin3
1.47684196498499e-143,-0.908906572798085,0.37,0.695,3.04687265796054e-139,SNRPD1,Interstitial_Macrophage,unin_hto_vs_unin3
2.45435338436435e-143,-0.77707247357124,0.508,0.814,5.06357646728208e-139,MRPL51,Interstitial_Macrophage,unin_hto_vs_unin3
2.6211448918607e-142,11.1050729494709,0.168,0,5.40768402639781e-138,LAIR2,Interstitial_Macrophage,unin_hto_vs_unin3
2.68467746229878e-141,-0.572057977611362,0.768,0.949,5.5387580724686e-137,CHCHD2,Interstitial_Macrophage,unin_hto_vs_unin3
1.32991086939122e-140,-0.73356337461188,0.563,0.845,2.74373911464103e-136,UQCRQ,Interstitial_Macrophage,unin_hto_vs_unin3
1.51842200905663e-140,-0.574640935750765,0.789,0.955,3.13265644688472e-136,NOP10,Interstitial_Macrophage,unin_hto_vs_unin3
1.70334770246681e-140,-0.663978491622124,0.638,0.894,3.51417664495927e-136,ATP6V1G1,Interstitial_Macrophage,unin_hto_vs_unin3
2.41772458072223e-140,-0.963764419053912,0.324,0.645,4.98800758248803e-136,NDUFA6,Interstitial_Macrophage,unin_hto_vs_unin3
3.48400005903568e-140,1.41517212836763,0.61,0.449,7.18784052179652e-136,CHCHD10,Interstitial_Macrophage,unin_hto_vs_unin3
7.70802842395034e-140,-0.981319043781701,0.374,0.687,1.59024334414519e-135,MPC2,Interstitial_Macrophage,unin_hto_vs_unin3
2.05382124474825e-139,-0.647766807964769,0.652,0.901,4.23723861004011e-135,POMP,Interstitial_Macrophage,unin_hto_vs_unin3
4.66718033455504e-139,-0.723676415716153,0.609,0.867,9.6288597482205e-135,ATP5IF1,Interstitial_Macrophage,unin_hto_vs_unin3
7.89792620136072e-139,1.05501554692667,0.796,0.751,1.62942115460273e-134,ZFP36L2,Interstitial_Macrophage,unin_hto_vs_unin3
4.79848939486601e-138,-1.1847346505162,0.19,0.483,9.89976347054806e-134,RAB5IF,Interstitial_Macrophage,unin_hto_vs_unin3
1.04988487393229e-137,-0.838225390585486,0.417,0.733,2.1660174834097e-133,OSTF1,Interstitial_Macrophage,unin_hto_vs_unin3
2.55364065349261e-137,-2.17089311816012,0.039,0.251,5.26841603222061e-133,PRSS21,Interstitial_Macrophage,unin_hto_vs_unin3
8.49550965475575e-137,-1.04272315792373,0.269,0.584,1.75270859687266e-132,NDUFB6,Interstitial_Macrophage,unin_hto_vs_unin3
3.3414124360926e-136,-0.695898582735608,0.591,0.875,6.89366799690264e-132,ZNF706,Interstitial_Macrophage,unin_hto_vs_unin3
6.77846232310643e-135,-0.749080414232367,0.676,0.911,1.39846456188009e-130,H2AFZ,Interstitial_Macrophage,unin_hto_vs_unin3
8.7519078280596e-135,-0.911942496127237,0.378,0.687,1.80560610400698e-130,MRPS15,Interstitial_Macrophage,unin_hto_vs_unin3
1.00796895669925e-134,-0.63112564162969,0.685,0.911,2.07954075456623e-130,RBX1,Interstitial_Macrophage,unin_hto_vs_unin3
1.20530587154458e-134,-0.597287447855131,0.706,0.932,2.48666654358362e-130,COX5B,Interstitial_Macrophage,unin_hto_vs_unin3
2.58708156138e-133,-0.629514130912422,0.671,0.909,5.33740796928308e-129,POLR2L,Interstitial_Macrophage,unin_hto_vs_unin3
4.26524515678555e-133,-0.764562256044516,0.52,0.817,8.79962728296427e-129,DECR1,Interstitial_Macrophage,unin_hto_vs_unin3
3.35447621850478e-132,-0.541513071540179,0.803,0.962,6.92061988639721e-128,GLRX,Interstitial_Macrophage,unin_hto_vs_unin3
5.41300335301011e-132,-0.859907669131928,0.382,0.695,1.11675672175952e-127,DNAJC15,Interstitial_Macrophage,unin_hto_vs_unin3
5.42423508429491e-132,0.490239691373859,0.946,0.979,1.11907394024088e-127,PABPC1,Interstitial_Macrophage,unin_hto_vs_unin3
3.10930845737999e-131,-0.743234161331286,0.531,0.816,6.41481427842066e-127,GCA,Interstitial_Macrophage,unin_hto_vs_unin3
4.21276272408264e-131,-0.901724960021133,0.348,0.661,8.6913507760549e-127,COA6,Interstitial_Macrophage,unin_hto_vs_unin3
4.60379801858239e-131,-9.46245798021078,0,0.154,9.49809569213732e-127,UTY,Interstitial_Macrophage,unin_hto_vs_unin3
7.25534148209283e-131,-0.528693689200299,0.788,0.963,1.49684950117057e-126,GNG5,Interstitial_Macrophage,unin_hto_vs_unin3
7.04658587856261e-129,2.00971061754237,0.421,0.195,1.45378113260625e-124,NENF,Interstitial_Macrophage,unin_hto_vs_unin3
7.94451944139287e-129,2.12546702380851,0.378,0.145,1.63903380595376e-124,MGST1,Interstitial_Macrophage,unin_hto_vs_unin3
1.27496154837221e-128,2.0019287755669,0.772,0.722,2.6303731704467e-124,LAIR1,Interstitial_Macrophage,unin_hto_vs_unin3
1.369741898419e-128,-0.681785786946145,0.6,0.856,2.82591451062824e-124,SERPINB1,Interstitial_Macrophage,unin_hto_vs_unin3
1.72167026275728e-128,1.42220686461824,0.618,0.447,3.55197791909455e-124,PLD3,Interstitial_Macrophage,unin_hto_vs_unin3
2.17912636411301e-127,-0.276694611399869,0.996,0.999,4.49575560180155e-123,C1QA,Interstitial_Macrophage,unin_hto_vs_unin3
2.78534488130081e-126,-0.765358405915437,0.466,0.771,5.74644502461171e-122,SSB,Interstitial_Macrophage,unin_hto_vs_unin3
