p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,cell_type,comparison
0.00611771979107126,-2.72543522351517,0.062,0.483,1,ZC3H15,Monocyte,unin_hto_vs_unin3
0.00616772540125889,-1.18873265086078,0.875,1,1,S100A9,Monocyte,unin_hto_vs_unin3
0.00619484467828408,-1.80769623485536,0.25,0.655,1,POLR2L,Monocyte,unin_hto_vs_unin3
0.00650074342006271,3.84589443113614,0.375,0.069,1,RAB11FIP2,Monocyte,unin_hto_vs_unin3
0.00656654184225678,-1.27576294281154,0.75,0.931,1,S100A8,Monocyte,unin_hto_vs_unin3
0.00677028669335159,1.82363787444093,0.75,0.517,1,RPS26,Monocyte,unin_hto_vs_unin3
0.00685180220778337,-0.748383566195948,0.812,0.966,1,HLA-DRA,Monocyte,unin_hto_vs_unin3
0.00693240888426665,-1.11551751279718,0.438,0.862,1,GAPDH,Monocyte,unin_hto_vs_unin3
0.00710030107657388,-0.719957299416053,0.75,1,1,HSP90AA1,Monocyte,unin_hto_vs_unin3
0.00716676427398179,-1.66912874443305,0.25,0.69,1,EIF4G2,Monocyte,unin_hto_vs_unin3
0.00751680733670729,-3.33957355060217,0.062,0.448,1,RECQL,Monocyte,unin_hto_vs_unin3
0.00760545545385251,-1.36699709498948,0.375,0.759,1,RPS8,Monocyte,unin_hto_vs_unin3
0.00761836629421313,4.52907952991109,0.312,0.034,1,HLA-DQA2,Monocyte,unin_hto_vs_unin3
0.00761836629421313,4.93046784447461,0.312,0.034,1,SECTM1,Monocyte,unin_hto_vs_unin3
0.00764167559906981,-0.632527493493455,1,0.966,1,VIM,Monocyte,unin_hto_vs_unin3
0.00819825756598496,-0.707483066077146,0.938,1,1,S100A6,Monocyte,unin_hto_vs_unin3
0.00864928962010145,-1.90469806124407,0.188,0.621,1,TPI1,Monocyte,unin_hto_vs_unin3
0.00898187827885057,2.10482817040267,0.625,0.379,1,MPHOSPH8,Monocyte,unin_hto_vs_unin3
0.00902399918815278,-1.99880546189497,0.25,0.655,1,COX6C,Monocyte,unin_hto_vs_unin3
0.00932584115060325,-1.8022817677694,0.188,0.621,1,ATP5MC3,Monocyte,unin_hto_vs_unin3
0.00955251540168446,1.55183432105854,0.688,0.31,1,RAB13,Monocyte,unin_hto_vs_unin3
0.0095929480241835,-4.03679723832355,0,0.345,1,HEATR5B,Monocyte,unin_hto_vs_unin3
0.0095929480241835,-4.03748448770722,0,0.345,1,MRPS36,Monocyte,unin_hto_vs_unin3
0.0095929480241835,-4.39457142091973,0,0.345,1,TOLLIP,Monocyte,unin_hto_vs_unin3
0.0095929480241835,-4.25099719866444,0,0.345,1,IPO7,Monocyte,unin_hto_vs_unin3
0.0095929480241835,-4.30096753650621,0,0.345,1,PRDX3,Monocyte,unin_hto_vs_unin3
0.0095929480241835,-4.57665829182557,0,0.345,1,ATP2B1,Monocyte,unin_hto_vs_unin3
0.0095929480241835,-4.10086476058648,0,0.345,1,TMEM87A,Monocyte,unin_hto_vs_unin3
0.0095929480241835,-4.58372720612089,0,0.345,1,MRPL28,Monocyte,unin_hto_vs_unin3
