p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,cell_type,comparison
0,-11.4658452921779,0,0.844,0,RPS4Y1,Alveolar_Macrophage,unin_hto_vs_unin3
0,-2.85577117456518,0.502,0.992,0,HLA-DRB5,Alveolar_Macrophage,unin_hto_vs_unin3
0,-1.77224117505295,0.86,0.996,0,LGALS3,Alveolar_Macrophage,unin_hto_vs_unin3
0,-1.33387863680027,0.932,0.998,0,S100A11,Alveolar_Macrophage,unin_hto_vs_unin3
0,-1.03642009262517,0.983,1,0,S100A6,Alveolar_Macrophage,unin_hto_vs_unin3
1.07425730552217e-306,-1.20773812462809,0.946,0.997,2.21630024702279e-302,VIM,Alveolar_Macrophage,unin_hto_vs_unin3
1.06596036503789e-294,-1.28694129466532,0.872,0.995,2.19918282910968e-290,HLA-DPB1,Alveolar_Macrophage,unin_hto_vs_unin3
3.32229324118264e-274,-1.63080339671489,0.637,0.98,6.85422318588391e-270,MYL12A,Alveolar_Macrophage,unin_hto_vs_unin3
2.27009277295125e-269,1.72599146183408,0.998,0.989,4.68342839987573e-265,MT-ND2,Alveolar_Macrophage,unin_hto_vs_unin3
2.87891713566232e-269,-1.42162476064726,0.722,0.986,5.93949394258494e-265,ARPC3,Alveolar_Macrophage,unin_hto_vs_unin3
3.19905104864677e-269,-0.945858941090727,0.948,0.997,6.59996221846315e-265,TSPO,Alveolar_Macrophage,unin_hto_vs_unin3
1.03439042727692e-267,-1.31992880853012,0.784,0.991,2.13405089051501e-263,UBB,Alveolar_Macrophage,unin_hto_vs_unin3
7.73904399932479e-262,-1.90109673194381,0.464,0.958,1.5966421675007e-257,NDUFA4,Alveolar_Macrophage,unin_hto_vs_unin3
1.58027658215048e-258,-1.36406129139476,0.837,0.986,3.26026861663465e-254,C1QB,Alveolar_Macrophage,unin_hto_vs_unin3
4.7116128095177e-256,-1.2493908195756,0.847,0.996,9.72052838731597e-252,S100A10,Alveolar_Macrophage,unin_hto_vs_unin3
1.24693565075137e-249,-1.2042702160377,0.852,0.985,2.57255294106515e-245,CD52,Alveolar_Macrophage,unin_hto_vs_unin3
2.45663917259728e-240,-0.585033950074469,1,1,5.06829227698544e-236,TMSB4X,Alveolar_Macrophage,unin_hto_vs_unin3
6.26489083737736e-239,-1.7988500851079,0.436,0.952,1.29250962865932e-234,ATP5MC3,Alveolar_Macrophage,unin_hto_vs_unin3
6.99364019371543e-226,-0.91407139065385,0.957,0.998,1.44285790836543e-221,S100A4,Alveolar_Macrophage,unin_hto_vs_unin3
2.66603148474725e-220,-1.53515745150793,0.537,0.96,5.50028955618205e-216,MYL12B,Alveolar_Macrophage,unin_hto_vs_unin3
1.12777439988964e-216,-1.5327453207573,0.527,0.96,2.32671136441231e-212,SRP14,Alveolar_Macrophage,unin_hto_vs_unin3
9.09498081363475e-216,-1.58717420474072,0.535,0.964,1.87638549166099e-211,TXN,Alveolar_Macrophage,unin_hto_vs_unin3
3.35144040429589e-215,-1.13172707389738,0.786,0.984,6.91435669810285e-211,MGST3,Alveolar_Macrophage,unin_hto_vs_unin3
5.94195310205585e-211,1.57564164073871,0.959,0.944,1.22588434448514e-206,SLC11A1,Alveolar_Macrophage,unin_hto_vs_unin3
7.86763667951162e-209,-0.666721870287641,0.992,1,1.62317212335004e-204,B2M,Alveolar_Macrophage,unin_hto_vs_unin3
1.0101714201283e-208,0.95803957149539,0.994,0.995,2.08408465686669e-204,CTSD,Alveolar_Macrophage,unin_hto_vs_unin3
2.80821112089212e-206,-1.00468786519979,0.84,0.989,5.79362036351253e-202,FCER1G,Alveolar_Macrophage,unin_hto_vs_unin3
7.79992625422876e-204,-1.23772976429485,0.728,0.983,1.60920278550994e-199,PRDX1,Alveolar_Macrophage,unin_hto_vs_unin3
1.44872270244586e-200,-1.39262021924043,0.713,0.976,2.98885980741605e-196,S100A9,Alveolar_Macrophage,unin_hto_vs_unin3
3.28513379314421e-199,-1.06352285008483,0.826,0.987,6.77755952863582e-195,ALDH2,Alveolar_Macrophage,unin_hto_vs_unin3
3.42020802775647e-198,1.20065534721459,1,0.996,7.05623118206437e-194,MT-ND1,Alveolar_Macrophage,unin_hto_vs_unin3
5.17430031823966e-197,-1.23167502528058,0.673,0.979,1.06750989865602e-192,GSTO1,Alveolar_Macrophage,unin_hto_vs_unin3
9.80066948615542e-194,1.52804766665508,0.979,0.958,2.02197612168873e-189,MT-ND5,Alveolar_Macrophage,unin_hto_vs_unin3
8.20182093361789e-190,-1.04225666102956,0.815,0.989,1.69211767681471e-185,RPS27,Alveolar_Macrophage,unin_hto_vs_unin3
6.63438297506635e-187,-1.24826611715221,0.645,0.973,1.36873955158594e-182,AIF1,Alveolar_Macrophage,unin_hto_vs_unin3
2.6459991638996e-182,-0.907234375806872,0.894,0.989,5.45896087504126e-178,CD63,Alveolar_Macrophage,unin_hto_vs_unin3
4.55661479522869e-182,1.28362667138178,0.999,0.996,9.4007519840363e-178,MT-ND4,Alveolar_Macrophage,unin_hto_vs_unin3
5.75438985375361e-178,1.1077665540165,0.96,0.978,1.18718817072791e-173,HLA-A,Alveolar_Macrophage,unin_hto_vs_unin3
5.1176567814604e-173,-2.0491601837086,0.205,0.813,1.05582377058309e-168,IL3RA,Alveolar_Macrophage,unin_hto_vs_unin3
5.49869238765149e-172,-1.67590534190749,0.326,0.885,1.13443522649638e-167,COX7B,Alveolar_Macrophage,unin_hto_vs_unin3
3.45633541451993e-168,-1.280078279206,0.53,0.947,7.13076559369606e-164,ATP5MG,Alveolar_Macrophage,unin_hto_vs_unin3
5.23053736611187e-165,-0.942883926358781,0.788,0.985,1.07911216400254e-160,H3F3A,Alveolar_Macrophage,unin_hto_vs_unin3
3.7664554585942e-163,-1.99051997112098,0.217,0.798,7.7705742566257e-159,CKLF,Alveolar_Macrophage,unin_hto_vs_unin3
5.47580090084517e-163,-1.16322345848043,0.638,0.973,1.12971248385337e-158,ANXA1,Alveolar_Macrophage,unin_hto_vs_unin3
1.16963108341676e-162,-0.754323320949621,0.924,0.994,2.41306588819713e-158,TYROBP,Alveolar_Macrophage,unin_hto_vs_unin3
2.63573861078535e-162,-1.52037759595212,0.37,0.907,5.43779232791126e-158,ATP5PF,Alveolar_Macrophage,unin_hto_vs_unin3
7.51330764227147e-162,2.42611904537803,0.778,0.536,1.55007049967703e-157,TYMP,Alveolar_Macrophage,unin_hto_vs_unin3
1.40652639386668e-161,-0.871159986895319,0.839,0.992,2.90180460318635e-157,RPL15,Alveolar_Macrophage,unin_hto_vs_unin3
1.13587266325051e-160,-1.29802724107552,0.571,0.958,2.34341889155213e-156,FABP5,Alveolar_Macrophage,unin_hto_vs_unin3
3.35825413047344e-156,-1.14379381282734,0.607,0.977,6.92841409657976e-152,RPL26,Alveolar_Macrophage,unin_hto_vs_unin3
1.03067882539837e-154,-1.30639411670506,0.484,0.936,2.12639348467937e-150,COX6C,Alveolar_Macrophage,unin_hto_vs_unin3
3.55141684002016e-149,-1.12546784616879,0.592,0.96,7.32692808264559e-145,GMFG,Alveolar_Macrophage,unin_hto_vs_unin3
1.03284503472469e-147,-1.11359421147343,0.641,0.968,2.1308625911405e-143,DYNLL1,Alveolar_Macrophage,unin_hto_vs_unin3
3.60132617864767e-147,-0.938031239791235,0.789,0.984,7.429896039168e-143,CALM1,Alveolar_Macrophage,unin_hto_vs_unin3
3.9803960632313e-147,2.61088466810584,0.795,0.7,8.21195511805249e-143,LAIR1,Alveolar_Macrophage,unin_hto_vs_unin3
1.39647823987775e-146,-0.619933152854733,0.983,0.999,2.88107425669179e-142,HLA-DRA,Alveolar_Macrophage,unin_hto_vs_unin3
1.20464225974485e-145,11.2329908437757,0.277,0,2.4852974460796e-141,LAIR2,Alveolar_Macrophage,unin_hto_vs_unin3
5.68465914891415e-144,-1.45852597336178,0.343,0.872,1.17280202901248e-139,ATP5MF,Alveolar_Macrophage,unin_hto_vs_unin3
1.21412136862543e-143,-1.38708395676692,0.377,0.903,2.50485379561112e-139,SAP18,Alveolar_Macrophage,unin_hto_vs_unin3
1.52265375886076e-143,-1.38724919770512,0.364,0.898,3.14138696990564e-139,PARK7,Alveolar_Macrophage,unin_hto_vs_unin3
2.72377682298009e-143,8.12459457360553,0.283,0.003,5.61942396349022e-139,HP,Alveolar_Macrophage,unin_hto_vs_unin3
3.03200126714362e-143,-0.788308972255535,0.965,0.996,6.25532181424399e-139,APOC1,Alveolar_Macrophage,unin_hto_vs_unin3
4.52937186324648e-142,-1.81941614997424,0.183,0.751,9.3445470910638e-138,ATP5PO,Alveolar_Macrophage,unin_hto_vs_unin3
7.70043724719061e-141,-1.44417963071951,0.337,0.87,1.5886772084679e-136,PSMB1,Alveolar_Macrophage,unin_hto_vs_unin3
1.40023246426106e-139,-0.710217476029306,0.95,0.996,2.888819597017e-135,FABP4,Alveolar_Macrophage,unin_hto_vs_unin3
2.22764676669564e-139,-1.61083678549252,0.235,0.791,4.59585804436978e-135,SSBP1,Alveolar_Macrophage,unin_hto_vs_unin3
9.54868538567361e-138,-1.1067034812854,0.579,0.949,1.96998928191832e-133,UBL5,Alveolar_Macrophage,unin_hto_vs_unin3
1.57733514904429e-137,-1.48871059131685,0.263,0.827,3.25420014599328e-133,C20orf27,Alveolar_Macrophage,unin_hto_vs_unin3
4.22491863204924e-137,-2.34674333333952,0.093,0.614,8.71642962978079e-133,C8B,Alveolar_Macrophage,unin_hto_vs_unin3
8.39795773716982e-137,-1.47655238315018,0.296,0.837,1.7325826607555e-132,NDUFV2,Alveolar_Macrophage,unin_hto_vs_unin3
2.30817377271649e-136,-1.22907522399856,0.487,0.932,4.76199331049139e-132,DBI,Alveolar_Macrophage,unin_hto_vs_unin3
2.94783630939148e-136,-0.935939658844138,0.725,0.975,6.08168108990556e-132,PSMA7,Alveolar_Macrophage,unin_hto_vs_unin3
3.05916447099263e-136,-0.943773853646651,0.698,0.975,6.3113622201049e-132,CLIC1,Alveolar_Macrophage,unin_hto_vs_unin3
3.41797740371789e-136,-1.16181061590375,0.552,0.945,7.05162918161037e-132,CALM2,Alveolar_Macrophage,unin_hto_vs_unin3
3.93612242408961e-136,-1.23860393164061,0.454,0.924,8.12061417313928e-132,HINT1,Alveolar_Macrophage,unin_hto_vs_unin3
5.19753318555314e-136,-0.5897280891617,0.945,0.994,1.07230307151147e-131,CYBA,Alveolar_Macrophage,unin_hto_vs_unin3
3.01233866920271e-135,-1.33611170232079,0.386,0.899,6.21475590843212e-131,SEC61B,Alveolar_Macrophage,unin_hto_vs_unin3
7.39472100854175e-135,-1.59471462039799,0.252,0.799,1.52560489127225e-130,NDUFB4,Alveolar_Macrophage,unin_hto_vs_unin3
8.30817661243515e-133,-1.17363486795008,0.512,0.936,1.7140599169115e-128,COX7A2,Alveolar_Macrophage,unin_hto_vs_unin3
8.93450203645878e-133,-0.759857120553143,0.862,0.99,1.84327711514181e-128,EIF1,Alveolar_Macrophage,unin_hto_vs_unin3
5.88853167446096e-132,-0.852305585090042,0.834,0.987,1.21486296975804e-127,HLA-DQA1,Alveolar_Macrophage,unin_hto_vs_unin3
1.10447040016987e-128,-0.930342182647001,0.673,0.971,2.27863288259045e-124,RPS15A,Alveolar_Macrophage,unin_hto_vs_unin3
1.51249054063014e-125,-1.50614612128464,0.456,0.883,3.12041923437405e-121,S100A8,Alveolar_Macrophage,unin_hto_vs_unin3
2.47716706823488e-125,-1.30492541749424,0.364,0.866,5.11064337847538e-121,VPS29,Alveolar_Macrophage,unin_hto_vs_unin3
3.37712987783787e-125,-1.2150312942536,0.437,0.921,6.96735665096731e-121,PDLIM1,Alveolar_Macrophage,unin_hto_vs_unin3
9.91418021592615e-125,-0.974009541380148,0.638,0.96,2.04539452034772e-120,GAPDH,Alveolar_Macrophage,unin_hto_vs_unin3
1.42569451000051e-124,-1.22324195159653,0.42,0.891,2.94135034358206e-120,SKP1,Alveolar_Macrophage,unin_hto_vs_unin3
2.44095837988476e-124,-1.47113886577674,0.212,0.754,5.03594123354025e-120,MICOS10,Alveolar_Macrophage,unin_hto_vs_unin3
6.16411514780169e-124,-0.727852863732196,0.832,0.991,1.27171859614297e-119,RPL30,Alveolar_Macrophage,unin_hto_vs_unin3
1.51268786796641e-123,1.43053506709713,0.84,0.846,3.1208263404015e-119,CEBPB,Alveolar_Macrophage,unin_hto_vs_unin3
1.76854874441919e-123,-1.33921491542729,0.337,0.864,3.64869291461123e-119,SPCS1,Alveolar_Macrophage,unin_hto_vs_unin3
2.3214215575018e-123,-1.44261610067266,0.309,0.816,4.78932481528197e-119,MS4A4A,Alveolar_Macrophage,unin_hto_vs_unin3
4.09460864444672e-123,-0.9371387669377,0.639,0.96,8.44758709435803e-119,RPL27,Alveolar_Macrophage,unin_hto_vs_unin3
4.22842671930276e-121,-1.27034499319816,0.332,0.846,8.72366716459352e-117,PSMB3,Alveolar_Macrophage,unin_hto_vs_unin3
3.49579122314567e-118,-1.65655934849938,0.177,0.686,7.21216687247183e-114,NAA20,Alveolar_Macrophage,unin_hto_vs_unin3
7.80140263376883e-118,-1.13439789270811,0.496,0.921,1.60950737737285e-113,SH3BGRL,Alveolar_Macrophage,unin_hto_vs_unin3
1.40051618708827e-117,-1.07285721393263,0.462,0.913,2.88940494558182e-113,ATP5MPL,Alveolar_Macrophage,unin_hto_vs_unin3
3.26594836759465e-116,-0.872471063015841,0.803,0.984,6.73797807718452e-112,FBP1,Alveolar_Macrophage,unin_hto_vs_unin3
1.12345144036361e-115,-0.673636476758834,0.894,0.995,2.31779266661417e-111,RPL10,Alveolar_Macrophage,unin_hto_vs_unin3
2.29504678074353e-114,-1.60768468480307,0.21,0.72,4.73491101335199e-110,ATP5F1C,Alveolar_Macrophage,unin_hto_vs_unin3
6.20823077891473e-114,-0.985705366304102,0.565,0.937,1.2808200919979e-109,CHCHD2,Alveolar_Macrophage,unin_hto_vs_unin3
9.2253647030785e-114,3.30238336289877,0.488,0.164,1.90328499189213e-109,EHBP1L1,Alveolar_Macrophage,unin_hto_vs_unin3
6.09693648883529e-112,-1.43805392196857,0.222,0.738,1.25785896701161e-107,NDUFC2,Alveolar_Macrophage,unin_hto_vs_unin3
4.93792772479077e-111,-1.31583532273511,0.289,0.799,1.01874386890158e-106,PSMD8,Alveolar_Macrophage,unin_hto_vs_unin3
2.44221885341847e-110,-1.31857739770887,0.272,0.796,5.03854171648765e-106,RAC2,Alveolar_Macrophage,unin_hto_vs_unin3
2.60839113562941e-110,-0.559129947718977,0.915,0.993,5.38137175191704e-106,ATP5F1E,Alveolar_Macrophage,unin_hto_vs_unin3
3.26127853125104e-110,-0.90440003483662,0.636,0.96,6.72834373782402e-106,NDUFB2,Alveolar_Macrophage,unin_hto_vs_unin3
3.78098232278034e-109,-0.660036279010071,0.901,0.992,7.80054463012812e-105,HLA-DQB1,Alveolar_Macrophage,unin_hto_vs_unin3
6.12084107131501e-109,-1.80453414344126,0.121,0.6,1.262790721423e-104,NDUFA12,Alveolar_Macrophage,unin_hto_vs_unin3
8.78522662955201e-109,-1.07169818297847,0.437,0.905,1.81248010594288e-104,BLOC1S1,Alveolar_Macrophage,unin_hto_vs_unin3
9.91511786929775e-109,-1.3941664729576,0.263,0.773,2.04558796761482e-104,HSPE1,Alveolar_Macrophage,unin_hto_vs_unin3
1.70684049712749e-108,-1.11881659683521,0.495,0.924,3.52138262962372e-104,RPS27L,Alveolar_Macrophage,unin_hto_vs_unin3
3.58500423303143e-107,-1.38580826925787,0.222,0.723,7.39622223316714e-103,NDUFB8,Alveolar_Macrophage,unin_hto_vs_unin3
1.81087997179851e-106,-1.10160338245825,0.471,0.92,3.7360264698175e-102,H2AFZ,Alveolar_Macrophage,unin_hto_vs_unin3
9.04781987623035e-106,-1.04731364017537,0.486,0.911,1.86665571866508e-101,SNX2,Alveolar_Macrophage,unin_hto_vs_unin3
8.58647747464377e-104,-0.772636379706828,0.734,0.977,1.77147616779376e-99,NACA,Alveolar_Macrophage,unin_hto_vs_unin3
2.3813556499539e-103,1.24458047235864,0.904,0.91,4.9129748414199e-99,RETN,Alveolar_Macrophage,unin_hto_vs_unin3
3.70607741304515e-103,-1.12156358355986,0.408,0.871,7.64600831085344e-99,CARD16,Alveolar_Macrophage,unin_hto_vs_unin3
8.85732548467843e-103,-0.720426086935871,0.84,0.987,1.82735482074401e-98,CSTB,Alveolar_Macrophage,unin_hto_vs_unin3
1.77779236928791e-102,-1.20253801851543,0.278,0.783,3.66776343707789e-98,SNRPG,Alveolar_Macrophage,unin_hto_vs_unin3
6.21473255293897e-102,-1.32401665474757,0.223,0.717,1.28216147299684e-97,SRI,Alveolar_Macrophage,unin_hto_vs_unin3
3.81205606779113e-101,-1.12847995616035,0.472,0.901,7.86465287345989e-97,MNDA,Alveolar_Macrophage,unin_hto_vs_unin3
7.15445619207258e-101,-1.61105355907853,0.163,0.631,1.47603585698649e-96,PSMA5,Alveolar_Macrophage,unin_hto_vs_unin3
2.27307204322931e-100,-0.743733109808689,0.743,0.977,4.68957493238639e-96,ELOB,Alveolar_Macrophage,unin_hto_vs_unin3
9.27851435008782e-100,-1.01286479678711,0.469,0.905,1.91425029556662e-95,ARL6IP5,Alveolar_Macrophage,unin_hto_vs_unin3
3.46166065285022e-99,-1.08140766459499,0.438,0.889,7.1417520928953e-95,ATP5MD,Alveolar_Macrophage,unin_hto_vs_unin3
2.07310506170291e-98,-1.01769649832909,0.684,0.954,4.27702305279926e-94,CFD,Alveolar_Macrophage,unin_hto_vs_unin3
2.08962068823394e-98,-0.820610699115252,0.655,0.958,4.31109644189545e-94,PYCARD,Alveolar_Macrophage,unin_hto_vs_unin3
2.30279112244235e-98,-0.556618524670026,0.897,0.995,4.75088836471082e-94,RPL11,Alveolar_Macrophage,unin_hto_vs_unin3
4.94718227304457e-98,-1.30466890510984,0.246,0.736,1.02065317475182e-93,DYNLRB1,Alveolar_Macrophage,unin_hto_vs_unin3
3.33485526205621e-97,-0.992472197981204,0.481,0.914,6.88013989114817e-93,NEDD8,Alveolar_Macrophage,unin_hto_vs_unin3
5.21757241825353e-97,-1.29838113944904,0.206,0.696,1.07643736560989e-92,CNIH4,Alveolar_Macrophage,unin_hto_vs_unin3
5.38857952249679e-97,-0.68703327321035,0.794,0.979,1.11171784128631e-92,RPL21,Alveolar_Macrophage,unin_hto_vs_unin3
6.28418744429099e-97,-1.622712266878,0.145,0.601,1.29649071163167e-92,LY96,Alveolar_Macrophage,unin_hto_vs_unin3
7.33045912793702e-97,-0.570003798912987,0.904,0.994,1.51234702268469e-92,HLA-DPA1,Alveolar_Macrophage,unin_hto_vs_unin3
8.13368004221899e-97,0.696263597200266,0.999,0.999,1.6780595295102e-92,MT-CYB,Alveolar_Macrophage,unin_hto_vs_unin3
1.33788014273484e-96,-1.11310235856018,0.311,0.8,2.76018052247625e-92,NDUFB1,Alveolar_Macrophage,unin_hto_vs_unin3
1.37364049181333e-96,1.41765544191263,0.775,0.795,2.83395769866008e-92,RPS26,Alveolar_Macrophage,unin_hto_vs_unin3
3.36997334853259e-96,-1.1172198923539,0.317,0.801,6.9525920153576e-92,SUB1,Alveolar_Macrophage,unin_hto_vs_unin3
1.17963376300269e-95,-0.465226435636856,0.96,0.994,2.43370241645084e-91,OAZ1,Alveolar_Macrophage,unin_hto_vs_unin3
2.08538674589682e-95,-0.88637396950632,0.557,0.937,4.30236139545973e-91,UQCR10,Alveolar_Macrophage,unin_hto_vs_unin3
3.2024217071496e-95,-1.14275734968492,0.315,0.808,6.60691622402033e-91,BLVRA,Alveolar_Macrophage,unin_hto_vs_unin3
3.76587711325515e-95,-0.921013059295245,0.515,0.932,7.7693810723567e-91,CYBB,Alveolar_Macrophage,unin_hto_vs_unin3
4.00786165806065e-95,-0.97534351372985,0.49,0.917,8.26861938674493e-91,COX5B,Alveolar_Macrophage,unin_hto_vs_unin3
5.48885198202856e-95,-0.843282465036156,0.651,0.959,1.13240505241231e-90,GLRX,Alveolar_Macrophage,unin_hto_vs_unin3
9.70391532102311e-95,-1.29238478738178,0.238,0.723,2.00201476988028e-90,BID,Alveolar_Macrophage,unin_hto_vs_unin3
9.93994141472013e-95,-0.699846371505935,0.769,0.982,2.05070931327091e-90,ITM2B,Alveolar_Macrophage,unin_hto_vs_unin3
3.08759939882363e-94,-1.08670865350117,0.311,0.81,6.37002631971302e-90,ATP5PD,Alveolar_Macrophage,unin_hto_vs_unin3
4.81441758868927e-93,2.41109092910228,0.606,0.384,9.93262492722483e-89,C4orf48,Alveolar_Macrophage,unin_hto_vs_unin3
1.90715987316664e-92,-6.63084425131042,0.001,0.341,3.9346615343301e-88,EIF1AY,Alveolar_Macrophage,unin_hto_vs_unin3
2.62817570825954e-92,-0.652201562276088,0.794,0.981,5.42218930371026e-88,ARPC2,Alveolar_Macrophage,unin_hto_vs_unin3
1.02220823889686e-91,-1.52020952473518,0.19,0.639,2.1089178176681e-87,MPC2,Alveolar_Macrophage,unin_hto_vs_unin3
3.82320814775501e-91,-1.03519114061031,0.4,0.863,7.88766072963335e-87,ATP5IF1,Alveolar_Macrophage,unin_hto_vs_unin3
1.43493409109172e-90,-1.11265905682372,0.278,0.763,2.96041252333132e-86,CSTA,Alveolar_Macrophage,unin_hto_vs_unin3
1.73865777772933e-90,-0.923129845854188,0.447,0.908,3.58702486123337e-86,BTF3,Alveolar_Macrophage,unin_hto_vs_unin3
5.50424739765456e-90,0.711869529269791,0.939,0.98,1.13558128061011e-85,CD81,Alveolar_Macrophage,unin_hto_vs_unin3
5.58222674366353e-90,-1.06593187841776,0.267,0.75,1.15166919948522e-85,PSME1,Alveolar_Macrophage,unin_hto_vs_unin3
5.72085796144619e-90,-1.19540217227014,0.242,0.72,1.18027020602596e-85,SLIRP,Alveolar_Macrophage,unin_hto_vs_unin3
1.24357150305036e-89,-1.14543997357409,0.288,0.761,2.56561236794319e-85,SOD1,Alveolar_Macrophage,unin_hto_vs_unin3
1.31604054685302e-89,2.49633013081341,0.678,0.571,2.71512325221247e-85,FOLR3,Alveolar_Macrophage,unin_hto_vs_unin3
2.34688505869801e-89,-0.535790747409148,0.886,0.99,4.84185856459986e-85,RPS27A,Alveolar_Macrophage,unin_hto_vs_unin3
3.68315130066101e-89,1.42736056621152,0.785,0.755,7.59870944839373e-85,SRRM2,Alveolar_Macrophage,unin_hto_vs_unin3
4.24559913438834e-89,-0.870400830071158,0.6,0.949,8.75909557415658e-85,NOP10,Alveolar_Macrophage,unin_hto_vs_unin3
2.74010716393389e-88,-1.15401417947407,0.299,0.772,5.65311508991201e-84,LDHA,Alveolar_Macrophage,unin_hto_vs_unin3
7.96837017251272e-88,-1.04635910074274,0.362,0.827,1.6439544502911e-83,RNASET2,Alveolar_Macrophage,unin_hto_vs_unin3
1.16874134183926e-87,-0.984058678826243,0.334,0.818,2.41123026234857e-83,CAT,Alveolar_Macrophage,unin_hto_vs_unin3
1.61828078506139e-87,1.08659511699386,0.826,0.886,3.33867508766015e-83,RAC1,Alveolar_Macrophage,unin_hto_vs_unin3
1.7800599542963e-87,-0.417044813178483,0.961,0.997,3.67244169170869e-83,RPL41,Alveolar_Macrophage,unin_hto_vs_unin3
1.17783479966427e-86,-0.982311300615785,0.362,0.829,2.42999097518735e-82,UQCR11,Alveolar_Macrophage,unin_hto_vs_unin3
1.46808262043651e-86,-1.07414334571428,0.236,0.706,3.02880125422256e-82,RPS10,Alveolar_Macrophage,unin_hto_vs_unin3
3.35456614921822e-86,1.37341658869769,0.823,0.8,6.9208054224521e-82,DDX17,Alveolar_Macrophage,unin_hto_vs_unin3
5.94032504771029e-86,-1.14763748365808,0.27,0.732,1.22554846059311e-81,OSTF1,Alveolar_Macrophage,unin_hto_vs_unin3
2.97214680777925e-85,-0.912876319627116,0.445,0.882,6.13183607912937e-81,TMEM59,Alveolar_Macrophage,unin_hto_vs_unin3
1.09687059572865e-84,-1.74206602725905,0.116,0.524,2.26295372604777e-80,MRPL40,Alveolar_Macrophage,unin_hto_vs_unin3
1.78099464472175e-84,-0.44014242648744,0.957,0.996,3.67437005152543e-80,CST3,Alveolar_Macrophage,unin_hto_vs_unin3
3.9140761313424e-84,1.04380463885105,0.83,0.882,8.07513046657251e-80,BRI3,Alveolar_Macrophage,unin_hto_vs_unin3
4.05631334379823e-84,-0.561691715258015,0.831,0.987,8.36858005959013e-80,RPS13,Alveolar_Macrophage,unin_hto_vs_unin3
5.00882940676043e-84,-0.97987131556821,0.337,0.81,1.03337159490875e-79,CHMP2A,Alveolar_Macrophage,unin_hto_vs_unin3
6.73533813364729e-84,-1.07070577479745,0.314,0.777,1.38956761035277e-79,RHEB,Alveolar_Macrophage,unin_hto_vs_unin3
1.290252795419e-83,-0.934352518463878,0.402,0.856,2.66192054222894e-79,ZNF706,Alveolar_Macrophage,unin_hto_vs_unin3
2.90762585396384e-83,-1.02215951387768,0.356,0.803,5.9987228993128e-79,DECR1,Alveolar_Macrophage,unin_hto_vs_unin3
5.10028681161938e-83,-1.44723840666343,0.159,0.582,1.05224017210519e-78,NOL7,Alveolar_Macrophage,unin_hto_vs_unin3
1.44575832755753e-82,-0.817149062851005,0.544,0.931,2.98274400558395e-78,NDUFA1,Alveolar_Macrophage,unin_hto_vs_unin3
1.4511466046831e-82,0.69054782841074,1,1,2.9938605601217e-78,MT-CO1,Alveolar_Macrophage,unin_hto_vs_unin3
1.51167094948141e-82,-0.650310698815978,0.761,0.977,3.11872833587509e-78,ANXA5,Alveolar_Macrophage,unin_hto_vs_unin3
2.52521969820509e-81,-1.10244492499225,0.237,0.699,5.20978075936692e-77,DNAJC15,Alveolar_Macrophage,unin_hto_vs_unin3
3.03676555866067e-81,-1.19540878036605,0.232,0.678,6.26515102407284e-77,NDUFA3,Alveolar_Macrophage,unin_hto_vs_unin3
5.17766794381421e-81,1.14053036513978,0.845,0.864,1.06820467348831e-76,N4BP2L2,Alveolar_Macrophage,unin_hto_vs_unin3
1.40086839855456e-80,-0.644716647279784,0.796,0.978,2.89013159305792e-76,CTSC,Alveolar_Macrophage,unin_hto_vs_unin3
1.45865111422276e-80,-1.19853054132826,0.213,0.664,3.00934311375298e-76,MRPS15,Alveolar_Macrophage,unin_hto_vs_unin3
1.69553308592938e-80,-1.60709011940151,0.12,0.518,3.4980543095809e-76,CLEC2B,Alveolar_Macrophage,unin_hto_vs_unin3
3.94310677721796e-80,-0.308413348255566,1,1,8.13502359207838e-76,FTH1,Alveolar_Macrophage,unin_hto_vs_unin3
4.05830391473364e-80,-1.19489018679536,0.193,0.639,8.37268680648697e-76,EIF5A,Alveolar_Macrophage,unin_hto_vs_unin3
4.27933376532656e-80,-0.862070041655985,0.543,0.917,8.82869349124523e-76,RNH1,Alveolar_Macrophage,unin_hto_vs_unin3
5.72007202418584e-80,-0.838141458835241,0.478,0.905,1.18010805930978e-75,RBX1,Alveolar_Macrophage,unin_hto_vs_unin3
2.1720304843176e-79,-0.762367447190964,0.618,0.948,4.48111609219564e-75,GNG5,Alveolar_Macrophage,unin_hto_vs_unin3
2.55286206723669e-79,-0.612399510947697,0.711,0.977,5.26680973091602e-75,RPL14,Alveolar_Macrophage,unin_hto_vs_unin3
2.89650014729113e-79,-0.821836508354258,0.438,0.863,5.97576945387634e-75,FKBP1A,Alveolar_Macrophage,unin_hto_vs_unin3
3.19920318648137e-79,-0.703655340445179,0.681,0.967,6.6002760940297e-75,ATP6V0E1,Alveolar_Macrophage,unin_hto_vs_unin3
1.45661131644754e-78,-1.41546034486857,0.13,0.53,3.00513480696292e-74,NDUFB6,Alveolar_Macrophage,unin_hto_vs_unin3
2.84009975031168e-78,-1.21248465625223,0.207,0.644,5.85940979486802e-74,RTRAF,Alveolar_Macrophage,unin_hto_vs_unin3
